date_of_sale,address,county,price,vat_exclusive,property_description,property_size,accuracy,formatted_address,eircode,place_id,latitude,longitude,geocoding_url,region,electoral_district_id,electoral_district,bus_distance,train_distance
23/03/2012,"9 Libary Hall, Church Street, Tullamore",Offaly,60000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"Library Hall, Church St, Tullamore, Co. Offaly, Ireland",,ChIJy3mteY-lXUgRWxyAx_simY0,53.27396539999999,-7.4889467,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Libary+Hall,+Church+Street,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.19307772481006505,0.7979710484603155
27/03/2012,"15 St. Francis Street, Edenderry",Offaly,239000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"15 St Francis St, Edenderry, Co. Offaly, R45 A504, Ireland",R45 A504,ChIJu5grKbOaXUgRtUWiiNekNUM,53.3410429,-7.060649199999999,"https://maps.googleapis.com/maps/api/geocode/json?address=15+St.+Francis+Street,+Edenderry,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12042,Edenderry Urban,0.0961423145651717,30.20085827811247
29/03/2012,"33 St. Francis Street, Edenderry",Offaly,107000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"33 St Francis St, Edenderry, Co. Offaly, R45 R640, Ireland",R45 R640,ChIJOz5BU7KaXUgRllVYeHCMVFM,53.3412782,-7.064131199999999,"https://maps.googleapis.com/maps/api/geocode/json?address=33+St.+Francis+Street,+Edenderry,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12042,Edenderry Urban,0.1487111983644379,29.98423158949575
30/03/2012,"13 Tegan Court, Screggan, Tullamore",Offaly,262500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"13 Tegan Ct, Screggan, Co. Offaly, R35 RH22, Ireland",R35 RH22,ChIJ8YLCgdeuXUgRTSe9_5NXx6c,53.24850619999999,-7.5532806999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Tegan+Court,+Screggan,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12083,Screggan,0.20431208267139409,4.289366122572399
30/03/2012,"94 Carraig Cluain, Clara Road, Tullamore",Offaly,135000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"94 Carraig Cluain, Puttaghan, Tullamore, Co. Offaly, R35 K6D0, Ireland",R35 K6D0,ChIJjVFzYoCvXUgRyvivGKuMY1k,53.28707530000001,-7.504288999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=94+Carraig+Cluain,+Clara+Road,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.05530568964931392,1.8320030546978503
30/03/2012,"Ballinsragh, Tullamore",Offaly,140000.0,No,New Dwelling house /Apartment,greater than 125 sq metres,APPROXIMATE,"Tullamore, Co. Offaly, Ireland",,ChIJCSa3DoalXUgRAHUxl6nHAAo,53.27552550000001,-7.4933852,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballinsragh,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.02499935580868896,0.6911588764305882
30/03/2012,"Deer Park, Belmont",Offaly,225000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Beggarstown, Deerpark, Co. Offaly, Ireland",,ChIJu1Iy2mJYXEgRZoqnHKkKc54,53.13541,-7.974009999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Deer+Park,+Belmont,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12028,Mounterin,5.181782928660911,32.90654710753088
02/04/2012,"4 St. Bridget'S Road, Edenderry",Offaly,127000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"49 Assumption Rd, Edenderry, Co. Offaly, Ireland",,ChIJp8zFD7GaXUgRprmLqN0sTgU,53.3402298,-7.0694380999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=4+St.+Bridget'S+Road,+Edenderry,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12042,Edenderry Urban,0.16986662137721847,29.61361235434489
02/04/2012,"Rahan Road, Screggan, Tullamore",Offaly,187000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"Rahan Rd, Tullamore, Co. Offaly, Ireland",,EihSYWhhbiBSZCwgVHVsbGFtb3JlLCBDby4gT2ZmYWx5LCBJcmVsYW5kIi4qLAoUChIJlYiCkXivXUgRK9VvGTcBjyQSFAoSCQkmtw6GpV1IEQB1MZepxwAK,53.29005720000001,-7.570822100000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Rahan+Road,+Screggan,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12079,Rahan,3.231406278640265,5.145254506130356
04/04/2012,"Kyleogue, Shinrone, Birr",Offaly,10000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Shinrone, Co. Offaly, Ireland",,ChIJ6aD-C07wXEgRoI4xl6nHAAo,52.984403500000006,-7.9245622,"https://maps.googleapis.com/maps/api/geocode/json?address=Kyleogue,+Shinrone,+Birr,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12056,Shinrone,0.007189512055664158,42.60137017342153
05/04/2012,"23 Hophill Vale, Tullamore",Offaly,95000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"23 Hop Hill Vale, Tullamore, Co. Offaly, R35 K573, Ireland",R35 K573,ChIJFVQ90JOlXUgR_xQVVW1L938,53.26905890000001,-7.4794201,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Hophill+Vale,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.566399533196688,1.3396254665948568
05/04/2012,"Number 1, Snugboro, Daingean",Offaly,118000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,"1 Snugboro, Co. Offaly, Ireland",,Eh8xIFNudWdib3JvLCBDby4gT2ZmYWx5LCBJcmVsYW5kIhoSGAoUChIJDRv2b4iiXUgRMykLIhcfhlMQAQ,53.29932489999999,-7.2926343,"https://maps.googleapis.com/maps/api/geocode/json?address=Number+1,+Snugboro,+Daingean,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12065,Daingean,0.29963846992896825,14.120367882236902
06/04/2012,"57 Tegan Court, Screggan, Tullamore",Offaly,260000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,"57 Tegan Ct, Screggan, Co. Offaly, R35 HC44, Ireland",R35 HC44,ChIJofmvBdeuXUgR0_tvdEBX4dU,53.24659219999999,-7.553437600000001,"https://maps.googleapis.com/maps/api/geocode/json?address=57+Tegan+Court,+Screggan,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12083,Screggan,0.3299002566241602,4.423668443644488
11/04/2012,"20 Cluainn Abhainn, Clara",Offaly,82000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"20 Cluain Abhainn, Kilnabinnia, Clara, Co. Offaly, R35 CV97, Ireland",R35 CV97,ChIJwfdY0euxXUgRBqYRfbYg8_8,53.33789280000001,-7.607350500000001,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Cluainn+Abhainn,+Clara,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12063,Clara,0.7405017289571996,0.6402831394801104
12/04/2012,"75 Boyne Meadows, Edenderry",Offaly,140000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"75 Boyne Meadows, Edenderry, Co. Offaly, R45 R892, Ireland",R45 R892,ChIJobp64FyFXUgRlHXjy_oOxH4,53.3468917,-7.0367428,"https://maps.googleapis.com/maps/api/geocode/json?address=75+Boyne+Meadows,+Edenderry,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12042,Edenderry Urban,0.31789877378589937,31.902962058712703
12/04/2012,"Wilton, Ballycumber",Offaly,45000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Ballycumber, Co. Offaly, Ireland",,ChIJlwGTDoiyXUgRwOQxl6nHAAo,53.3264159,-7.686113700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Wilton,+Ballycumber,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12003,Ballycumber,0.04356022637244361,4.853549663759049
13/04/2012,"5 Clonmullen Lodge, Edenderry",Offaly,136000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"5 Clonmullen Lodge, Edenderry, Co. Offaly, R45 NW53, Ireland",R45 NW53,ChIJF13EGFeFXUgRxw_KCBO1uo8,53.35151570000001,-7.0514965,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Clonmullen+Lodge,+Edenderry,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12042,Edenderry Urban,0.9211050368896028,31.10259466031331
13/04/2012,"62 Na Cluainte, Tullamore Road, Portarlington",Offaly,79450.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"62 Na Cluainte, Kilmalogue, Portarlington, Co. Offaly, R32 V324, Ireland",R32 V324,ChIJAZ6AuV51XUgRPnPuq_JTbOA,53.1676186,-7.2199675,"https://maps.googleapis.com/maps/api/geocode/json?address=62+Na+Cluainte,+Tullamore+Road,+Portarlington,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12078,Portarlington North,0.20443845818507064,21.846186785621295
13/04/2012,"Killaderry, Daingean",Offaly,30000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Killaderry, Co. Offaly, Ireland",,ChIJdQnsto-iXUgRYnDHGajHACY,53.30683029999999,-7.299934799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Killaderry,+Daingean,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12065,Daingean,1.2582028389874198,13.867042276262259
20/04/2012,"10 Cuba Avenue, Banagher",Offaly,72500.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,"10 Cuba Ave, Cuba, Co. Offaly, Ireland",,EiAxMCBDdWJhIEF2ZSwgQ28uIE9mZmFseSwgSXJlbGFuZCIaEhgKFAoSCenr6OGXWVxIEZ68w0HWg3xvEAo,53.1887421,-7.9767747999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Cuba+Avenue,+Banagher,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12004,Banagher,0.6782252325093575,29.265570497369172
20/04/2012,"7 The Elms, Spollanstown, Tullamore",Offaly,116000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"7 Spollanstown Rd, The Elms, Spollanstown, Tullamore, Co. Offaly, R35 A720, Ireland",R35 A720,ChIJy-w7-GGvXUgR47SSrgZntzo,53.2683589,-7.4987371,"https://maps.googleapis.com/maps/api/geocode/json?address=7+The+Elms,+Spollanstown,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.14391986070495658,0.2388756540942188
20/04/2012,"Mollys, Daingean Road, Tullamore",Offaly,142500.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"53.173780, -7.696931, Ireland",,ChIJ1zy9nM2qXUgRhzH9o3cXbYM,53.17378000000001,-7.696930999999997,"https://maps.googleapis.com/maps/api/geocode/json?address=Mollys,+Daingean+Road,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12020,Kilcormac,1.4824182960639634,16.94782560207788
24/04/2012,"10  Roselawn, High Street, Tullamore",Offaly,157500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"10 Roselawn, Tullamore, Co. Offaly, R35 WR88, Ireland",R35 WR88,ChIJo0ftM4-lXUgRfcRvl0gOv-Q,53.27260649999999,-7.491579,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Roselawn,+High+Street,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.15826085593397848,0.5733055264796106
26/04/2012,"6 The Hazel, Puttaghan, Tullamore",Offaly,127000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,"The Hazel, Puttaghan, Tullamore, Co. Offaly, Ireland",,ChIJe76uoZylXUgRn9XeRVT8odM,53.28036,-7.4852795,"https://maps.googleapis.com/maps/api/geocode/json?address=6+The+Hazel,+Puttaghan,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.046744026929265485,1.4475581561888806
26/04/2012,"Monastery Road, Roscrea",Offaly,87500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Townparks, Monastery Road, Co. Tipperary, Ireland",,ChIJpx5Ho9fkXEgROkPgqjLa718,52.95265999999999,-7.807020000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Monastery+Road,+Roscrea,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Mid-West,22059,Roscrea,3.1531460693817634,40.859257484926296
27/04/2012,"Rosebud Cottage, Daingean Road, Tullamore",Offaly,150000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"Rosebud Cottage, Daingean Rd, Tullamore, Co. Offaly, Ireland",,ChIJc2zkuZmlXUgR7feizxYJAvM,53.276957,-7.476130900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Rosebud+Cottage,+Daingean+Road,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12062,Cappancur,0.3506463137168005,1.7090228034735588
01/05/2012,"83 Clonminch Wood, Tullamore",Offaly,130000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"83 Clonminch Wood, Gayfield, Tullamore, Co. Offaly, R35 XY32, Ireland",R35 XY32,ChIJdWe6n-2lXUgR0csgH4RFVlU,53.2614086,-7.4800578999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=83+Clonminch+Wood,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.1828693031791706,1.6353908247262978
01/05/2012,"Tara, Daingean Road, Tullamore",Offaly,165000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"Tara St, Tullamore, Co. Offaly, Ireland",,ChIJeVCejoilXUgRUHwaI1wWbZ8,53.273633200000006,-7.495250099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Tara,+Daingean+Road,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.1380463617260139,0.44828194350798417
02/05/2012,"Forelacka, Kinnitty, Birr",Offaly,140000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Forelacka, Cumber, Co. Offaly, Ireland",,ChIJ-xbPQCD-XEgRYUlBY8nUcyY,53.07709540000001,-7.6768906,"https://maps.googleapis.com/maps/api/geocode/json?address=Forelacka,+Kinnitty,+Birr,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12022,Kinnitty,3.719568811468661,24.52585475862843
03/05/2012,"2 Killaderry, Daingean",Offaly,100000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Killaderry, Co. Offaly, Ireland",,ChIJdQnsto-iXUgRYnDHGajHACY,53.30683029999999,-7.299934799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Killaderry,+Daingean,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12065,Daingean,1.2582028389874198,13.867042276262259
03/05/2012,"238 Arden View, Tullamore",Offaly,78000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"238 Arden View, Puttaghan, Tullamore, Co. Offaly, R35 K020, Ireland",R35 K020,ChIJl1ZBSoGlXUgR2GEvaKirWeo,53.27975309999999,-7.4955338,"https://maps.googleapis.com/maps/api/geocode/json?address=238+Arden+View,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.2118395574215759,1.0509484489497494
03/05/2012,"Main Street, Banagher",Offaly,56000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"Upper Main St, Feeghs, Co. Offaly, Ireland",,ChIJ5eYYHKNZXEgR6DEDbpKgI3g,53.18532630000001,-7.979804700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Main+Street,+Banagher,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12004,Banagher,0.3881964658874125,29.65011640090292
09/05/2012,"Broughal, Kilcormac",Offaly,30000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"Broughal Rd, Frankford, Co. Offaly, Ireland",,ChIJyythHSJVXEgRCRZ5cfXYChU,53.17799609999999,-7.729061099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Broughal,+Kilcormac,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12020,Kilcormac,0.20765682007587946,18.380884737367985
10/05/2012,"15 Cluain Abhainn, Clara",Offaly,71366.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,"15 Cluain Abhainn, Kilnabinnia, Clara, Co. Offaly, R35 CH90, Ireland",R35 CH90,ChIJ8boazuuxXUgRz-iSmeh8ifg,53.338209,-7.607488900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Cluain+Abhainn,+Clara,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12063,Clara,0.7070714835900189,0.6204556657355791
10/05/2012,"Drumcooley, Edenderry",Offaly,27000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Drumcooly, Co. Offaly, Ireland",,ChIJYdPXadqaXUgRIm_HGajHACY,53.32099909999999,-7.069776099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumcooley,+Edenderry,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12041,Edenderry Rural,2.126221142036052,29.110637105990484
11/05/2012,"23 Cluain Abhainn, Tullamore Road, Clara",Offaly,81000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"23 Cluain Abhainn, Kilnabinnia, Clara, Co. Offaly, R35 P303, Ireland",R35 P303,ChIJD8bG0uuxXUgR38dkRytk6gQ,53.3380997,-7.6070291,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Cluain+Abhainn,+Tullamore+Road,+Clara,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12063,Clara,0.7357352222492868,0.6532192258490752
11/05/2012,"8 Cappagh Grove, Ballinagar, Tullamore",Offaly,100000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"8 Cappagh Grove, Ballinagar, Co. Offaly, R35 YH58, Ireland",R35 YH58,ChIJCxfEJ8-jXUgRaL_9T7s16sc,53.2670083,-7.3367372,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Cappagh+Grove,+Ballinagar,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12068,Geashill,0.08027783596914012,10.828909564837296
11/05/2012,"94 The Green, Norbury Woods, Tullamore",Offaly,122500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"94 Norbury Woods Green, Muiniagh, Norbury Woods, Co. Offaly, R35 PW40, Ireland",R35 PW40,ChIJwRVK84evXUgRW62FBKH6_EU,53.2938188,-7.5054661,"https://maps.googleapis.com/maps/api/geocode/json?address=94+The+Green,+Norbury+Woods,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12087,Tullamore Rural,0.17262870339283626,2.5857888815101155
14/05/2012,"Dungar, Roscrea",Offaly,150000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Dungar, Co. Offaly, Ireland",,ChIJ_bzekjn7XEgR8jlRu6fHACY,52.9787328,-7.779751000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Dungar,+Roscrea,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12053,Gorteen,0.8606215104360918,37.43453518882823
15/05/2012,"Arden Road, Tullamore",Offaly,145000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"Arden Rd, Tullamore, Co. Offaly, Ireland",,EihBcmRlbiBSZCwgVHVsbGFtb3JlLCBDby4gT2ZmYWx5LCBJcmVsYW5kIi4qLAoUChIJqS49EXmlXUgR8c37sECP30sSFAoSCQkmtw6GpV1IEQB1MZepxwAK,53.2841353,-7.492700199999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Arden+Road,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.1272252280100964,1.5730212539599104
15/05/2012,"Little Island, Daingean",Offaly,44000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Oldtown, Little Island, Co. Offaly, Ireland",,ChIJOzJDT3eiXUgRpSsT7AuuMBk,53.286530000000006,-7.280269999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Little+Island,+Daingean,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12065,Daingean,1.2101586220733085,14.68417273324562
16/05/2012,"90 Whitehall, Tullamore",Offaly,190000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"90 Whitehall, Tullamore, Co. Offaly, R35 WN77, Ireland",R35 WN77,ChIJzboIOpqlXUgRREwnSqDQ-aA,53.27708510000001,-7.4801028999999986,"https://maps.googleapis.com/maps/api/geocode/json?address=90+Whitehall,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.09061177196137388,1.4808102224389743
17/05/2012,"19 Park Rise, Moorpark Street, Birr",Offaly,147000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"19 Parkrise, Drumbane, Birr, Co. Offaly, R42 YC84, Ireland",R42 YC84,ChIJJ3eys4b3XEgR6VXeR20cMTU,53.0902083,-7.912489499999999,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Park+Rise,+Moorpark+Street,+Birr,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12001,Birr Urban,0.6685719889470317,34.015286191756275
18/05/2012,"20 Clonminch Avenue, Tullamore",Offaly,158149.77,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"20 Clonminch Ave, Tullamore, Co. Offaly, R35 E9N6, Ireland",R35 E9N6,ChIJT6Ss4o2lXUgRUwWXWNuqVcI,53.26933399999999,-7.4847582999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Clonminch+Avenue,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.2667772539800273,0.9834420860641526
21/05/2012,"18 Shinroan Oaks, Shinrone",Offaly,165000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,"18 Shinrone Oaks, Shinrone, Co. Offaly, R42 PD60, Ireland",R42 PD60,ChIJTY1H9kXwXEgRTgY2K3bsBT8,52.98236770000001,-7.9181484,"https://maps.googleapis.com/maps/api/geocode/json?address=18+Shinroan+Oaks,+Shinrone,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12056,Shinrone,0.478218537952418,42.48932083619772
22/05/2012,"Ballyclare, Ferbane",Offaly,110000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"Ballyclare Rd, Co. Offaly, Ireland",,EiJCYWxseWNsYXJlIFJkLCBDby4gT2ZmYWx5LCBJcmVsYW5kIi4qLAoUChIJr2bJv4hRXEgRqx7y6Gy-gnISFAoSCUVi0HQvUlxIEcCOMZepxwAK,53.27172170000001,-7.8432559999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballyclare,+Ferbane,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12029,Moyclare,1.0034358387161302,16.861606856630832
24/05/2012,"1 The Crescent, Birr",Offaly,107500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Townparks, Birr, Co. Offaly, Ireland",,ChIJMZQnTij4XEgR4OExl6nHAAo,53.0980052,-7.9096882000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Crescent,+Birr,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12001,Birr Urban,0.1921446292944585,33.2284261732753
24/05/2012,"10 Parkcourt, Tullamore",Offaly,47500.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,"O'Moore St, Tullamore, Co. Offaly, Ireland",,ChIJN4q-HImlXUgR3C_pMY79jdE,53.2701277,-7.492101399999999,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Parkcourt,+Tullamore,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12002,Tullamore Urban,0.09931602783052687,0.4883213204141329
24/05/2012,"51 Hillview, Rhode",Offaly,97500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,"Rathmoyle, Rhode, Co. Offaly, Ireland",,ChIJDZTqBlyXXUgRgJExl6nHAAo,53.34998879999999,-7.1989629000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=51+Hillview,+Rhode,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12035,Ballyburly,0.09171184304406056,21.83911813216547
25/05/2012,"1 Cluain Fhionain, Kinnitty",Offaly,114150.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,"Clonlyon, Mough, Co. Offaly, Ireland",,ChIJ-cay8TFQXEgRcOzoN6nHABg,53.2877297,-7.8948456999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Cluain+Fhionain,+Kinnitty,+Offaly,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",Midland,12026,Lumcloon,3.5058963809730943,19.378242899153626
