date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
22/09/2014,"46 St Fiaccs Terrace, Graiguecullen, Carlow",Carlow,45000.0,No,Second-Hand Dwelling house /Apartment,,ChIJqYJnzahCXUgRS4z_1Prahl0,"https://maps.googleapis.com/maps/api/geocode/json?address=46+St+Fiaccs+Terrace,+Graiguecullen,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.837810399999995,-6.9428192,"46 St Fiacc's Terrace, Graiguecullen, Carlow, R93 FD73, Ireland",R93 FD73,ROOFTOP,South-East (IE),1002,Graigue Urban,0.7931568204656608,1.3715270348157016
22/09/2014,"Bracken Brae, Sherwood, Kildavin Bunclody",Carlow,260000.0,No,Second-Hand Dwelling house /Apartment,,ChIJKy078mNdXUgRh0IM8xz-t2M,"https://maps.googleapis.com/maps/api/geocode/json?address=Bracken+Brae,+Sherwood,+Kildavin+Bunclody,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.840406099999996,-6.8993335999999985,"Sherwood, Pollerton Big, Carlow, Ireland",,GEOMETRIC_CENTER,South-East (IE),1019,Carlow Rural,1.1669371625765923,1.5400164609085032
23/09/2014,"112 Green Rd, Carlow",Carlow,135000.0,No,Second-Hand Dwelling house /Apartment,,ChIJWzweALVCXUgRFneRqOkC5U8,"https://maps.googleapis.com/maps/api/geocode/json?address=112+Green+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.824920999999996,-6.9315617,"112 Green Rd, Moanacurragh, Carlow, R93 YW65, Ireland",R93 YW65,ROOFTOP,South-East (IE),1019,Carlow Rural,0.5082292182115289,1.8478197111084085
23/09/2014,"5 John St, Tullow, Carlow",Carlow,58000.0,No,Second-Hand Dwelling house /Apartment,,ChIJo5zx3g1fXUgRNtuEUoy4nC0,"https://maps.googleapis.com/maps/api/geocode/json?address=5+John+St,+Tullow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8028911,-6.7339810999999985,"5 John St, Tullowphelim, Tullow, Co. Carlow, R93 NP29, Ireland",R93 NP29,ROOFTOP,South-East (IE),1048,Tullow Urban,0.1428689305072028,13.336490033195345
24/09/2014,"1 The Mill, Tinnahinch, Graighamanagh",Carlow,80000.0,No,Second-Hand Dwelling house /Apartment,,EhoxIE1pbGwgTG4sIENhcmxvdywgSXJlbGFuZCIaEhgKFAoSCf_7vEWsQl1IEYyGfmKgqkNFEAE,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Mill,+Tinnahinch,+Graighamanagh,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83612129999999,-6.9353900999999984,"1 Mill Ln, Graigue, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1001,Carlow Urban,0.2819778607558835,0.9787721283651704
24/09/2014,"29 Sherwood, Pollerton, Carlow",Carlow,98000.0,No,Second-Hand Dwelling house /Apartment,,ChIJV_IgN2FdXUgRajqXVhbvN_8,"https://maps.googleapis.com/maps/api/geocode/json?address=29+Sherwood,+Pollerton,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.84077859999999,-6.899280900000001,"29 Sherwood, Pollerton, Carlow, R93 N2P9, Ireland",R93 N2P9,ROOFTOP,South-East (IE),1019,Carlow Rural,1.1644008748530532,1.543102726938341
25/09/2014,"1 Barrowville, Kilkenny Rd, Carlow",Carlow,230000.0,No,Second-Hand Dwelling house /Apartment,,Eh4xIEJhcnJvd3ZpbGxlLCBDYXJsb3csIElyZWxhbmQiGhIYChQKEgn_zMFzskJdSBHHaOxcY19PThAB,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Barrowville,+Kilkenny+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8322424,-6.9341764999999995,"1 Barrowville, Graigue, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1001,Carlow Urban,0.11348287122529513,1.2075806490737455
26/09/2014,"100 Browneshill Wood, Browneshill Road, Carlow",Carlow,140925.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ-8owkXldXUgRasZuhrf7s30,"https://maps.googleapis.com/maps/api/geocode/json?address=100+Browneshill+Wood,+Browneshill+Road,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.837582999999995,-6.8764499999999975,"Hackettstown, Hacketstown Rd, Carlow, Ireland",,GEOMETRIC_CENTER,South-East (IE),1019,Carlow Rural,0.006573178549449346,3.0971331446322115
26/09/2014,"44 Milford Park, Ballinabranagh",Carlow,129750.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJpzvkHqRDXUgRXft_6LTMIVA,"https://maps.googleapis.com/maps/api/geocode/json?address=44+Milford+Park,+Ballinabranagh,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.782824399999996,-6.980703900000001,"44 Milford Park, Ballinabrannagh, Co. Carlow, R93 XY42, Ireland",R93 XY42,ROOFTOP,South-East (IE),1020,Clogrenan,4.900312083181078,7.520220634231187
26/09/2014,"54 Millford Park, Ballinabrannagh, Milford",Carlow,140000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJWTP8EKRDXUgRTOQcWZ0o-mY,"https://maps.googleapis.com/maps/api/geocode/json?address=54+Millford+Park,+Ballinabrannagh,+Milford,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.782499800000004,-6.9814035999999975,"54 Milford Park, Ballinabrannagh, Co. Carlow, R93 WV10, Ireland",R93 WV10,ROOFTOP,South-East (IE),1020,Clogrenan,4.861271599020468,7.575459039077643
26/09/2014,"Ballyvergal House, Dublin Road, Carlow",Carlow,310000.0,No,Second-Hand Dwelling house /Apartment,,ChIJtbYa2nZnXUgRTA8dT2Pdg3A,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballyvergal+House,+Dublin+Road,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.85729500000001,-6.8797690000000005,"63 Dublin Rd, Highfield, Ballyvergal, Carlow, R93 DX24, Ireland",R93 DX24,ROOFTOP,South-East (IE),1018,Burton Hall,2.197946645899957,3.39593567376713
29/09/2014,"25 Huntingdon Court, Greenbank Rd, Carlow",Carlow,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjZzRXlRdXUgRqC1Z1crOy9s,"https://maps.googleapis.com/maps/api/geocode/json?address=25+Huntingdon+Court,+Greenbank+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.840234499999994,-6.9282626999999986,"25 Huntingdon Ct, Graigue, Carlow, R93 Y673, Ireland",R93 Y673,ROOFTOP,South-East (IE),1001,Carlow Urban,0.3586496866304529,0.3586496866305111
29/09/2014,"7 Tanner Hall, Athy, Carlow",Carlow,90000.0,No,Second-Hand Dwelling house /Apartment,,EiA3IFRhbm5lcidzIEhhbGwsIENhcmxvdywgSXJlbGFuZCIaEhgKFAoSCeP0uBX_Z11IEVbxNHgEGA43EAc,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Tanner+Hall,+Athy,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8455527,-6.928317999999999,"7 Tanner's Hall, Strawhall, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1001,Carlow Urban,0.6439697088819439,0.6439697088819439
30/09/2014,"89 Burrin Manor, Tullow Rd, Carlow",Carlow,48500.0,No,Second-Hand Dwelling house /Apartment,,ChIJu9WmB0ddXUgRZhOivBDK0h0,"https://maps.googleapis.com/maps/api/geocode/json?address=89+Burrin+Manor,+Tullow+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.825627000000004,-6.9107178,"89 Burrin Manor, Ballinacarrig, Carlow, R93 E0P6, Ireland",R93 E0P6,ROOFTOP,South-East (IE),1019,Carlow Rural,1.3005455725173378,1.8455681106271329
01/10/2014,"19 Wolseley Park, Tullow, Carlow",Carlow,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn1T8tGpfXUgROBUy5BSSiRY,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Wolseley+Park,+Tullow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.792289000000004,-6.724539,"19 Wolseley Park, Mountwolseley, Tullow, Co. Carlow, R93 VK60, Ireland",R93 VK60,ROOFTOP,South-East (IE),1047,Tullow Rural,1.4156321029763306,14.341925891718375
01/10/2014,"35 The Crescent, Castleoaks, Carlow",Carlow,210000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJL2LZ0UZdXUgR346tnwlJq-U,"https://maps.googleapis.com/maps/api/geocode/json?address=35+The+Crescent,+Castleoaks,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.82693769999999,-6.9082724,"35 The Crescent, Tullow Road, Carlow, R93 N2X5, Ireland",R93 N2X5,ROOFTOP,South-East (IE),1019,Carlow Rural,1.3167599976281523,1.7969575640254407
02/10/2014,"23 The Crescent, Castleoaks, Carlow",Carlow,200000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,EiAyMyBUaGUgQ3Jlc2NlbnQsIENhcmxvdywgSXJlbGFuZCIaEhgKFAoSCUGIMclGXV1IEauXBd1oeyVNEBc,"https://maps.googleapis.com/maps/api/geocode/json?address=23+The+Crescent,+Castleoaks,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.827390599999994,-6.9083986999999984,"23 The Crescent, Chapelstown, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1019,Carlow Rural,1.2786615525145313,1.7499118219772456
02/10/2014,"9 The Crescent, Castle Oaks, Carlow",Carlow,185000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Eh85IFRoZSBDcmVzY2VudCwgQ2FybG93LCBJcmVsYW5kIhoSGAoUChIJQYgxyUZdXUgRq5cF3Wh7JU0QCQ,"https://maps.googleapis.com/maps/api/geocode/json?address=9+The+Crescent,+Castle+Oaks,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.827390599999994,-6.9083986999999984,"9 The Crescent, Chapelstown, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1019,Carlow Rural,1.2786615525145313,1.7499118219772456
02/10/2014,"Rathlyon, Tullow, Carlow",Carlow,145000.0,No,Second-Hand Dwelling house /Apartment,,ChIJGeAGtI5fXUgRVga3N0UlIvQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Rathlyon,+Tullow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.82692249999999,-6.7124845,"Rathlyon, Co. Carlow, Ireland",,APPROXIMATE,South-East (IE),1044,Tankardstown,2.211191257191862,14.179086504584026
03/10/2014,"41 Quinagh Green, Blackbog Rd, Carlow",Carlow,130000.0,No,Second-Hand Dwelling house /Apartment,,EiE0MSBRdWluYWdoIEdyZWVuLCBDYXJsb3csIElyZWxhbmQiGhIYChQKEgnrGWsqNV1dSBHP72PN0iAwrxAp,"https://maps.googleapis.com/maps/api/geocode/json?address=41+Quinagh+Green,+Blackbog+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8199674,-6.9257449000000015,"41 Quinagh Green, Moanacurragh, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1012,Ballinacarrig,1.178383982084697,2.3062428512905155
03/10/2014,"Apt 2, Hanover House, Hanover Rd",Carlow,93000.0,No,Second-Hand Dwelling house /Apartment,,ChIJDTDjZE1dXUgRYb3NU9zkz6Q,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+2,+Hanover+House,+Hanover+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83287710000001,-6.927487400000001,"Hanover House, Hanover Rd, Carlow, Ireland",,ROOFTOP,South-East (IE),1001,Carlow Urban,0.09362422583157373,0.9226088922151972
06/10/2014,"53 Ashfield, Carlow",Carlow,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1RKzNcpCXUgRDEQh72C5r7o,"https://maps.googleapis.com/maps/api/geocode/json?address=53+Ashfield,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.81972460000001,-6.9322963999999985,"53 Ashfield, Rivercourt, Carlow, R93 K8V0, Ireland",R93 K8V0,ROOFTOP,South-East (IE),1019,Carlow Rural,0.9813180112215022,2.414178338408256
09/10/2014,"6 Oakley Park, Tullow Rd, Carlow",Carlow,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJx2htyVpdXUgRIAbQv4Bgr5w,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Oakley+Park,+Tullow+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.834408700000004,-6.9145378,"Glandore, 6 Tullow Rd, Oakley Park, Carlow, R93 A5R6, Ireland",R93 A5R6,ROOFTOP,South-East (IE),1019,Carlow Rural,0.5964154274440812,0.8725343028293162
10/10/2014,"7 The Cottage, Fenagh, Carlow",Carlow,28000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1RNrSf9aXUgRnP54k8Up4Rc,"https://maps.googleapis.com/maps/api/geocode/json?address=7+The+Cottage,+Fenagh,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.71467,-6.84615,"Fennagh, Fenagh, Co. Carlow, Ireland",,APPROXIMATE,South-East (IE),1024,Fennagh,5.828497409128111,7.377793024501793
10/10/2014,"81 Feltham Hall, Blackbog Rd, Carlow",Carlow,240000.0,No,Second-Hand Dwelling house /Apartment,,EiA4MSBGZWx0aGFtIEhhbGwsIENhcmxvdywgSXJlbGFuZCIaEhgKFAoSCWVecpRMXV1IEfzKs12Hq284EFE,"https://maps.googleapis.com/maps/api/geocode/json?address=81+Feltham+Hall,+Blackbog+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.82898960000001,-6.927046400000001,"81 Feltham Hall, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1019,Carlow Rural,0.516214160153535,1.3278159980097728
13/10/2014,"11 Braganza, Athy Rd, Carlow",Carlow,167500.0,No,Second-Hand Dwelling house /Apartment,,ChIJa3SGp_9nXUgR-wWR4gsOGms,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Braganza,+Athy+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8457489,-6.929941800000001,"Sherwood, 11 BÃÂ³thar Baile ÃÂtha ÃÂ, Braganza, Strawhall, Carlow, R93 EW98, Ireland",R93 EW98,ROOFTOP,South-East (IE),1001,Carlow Urban,0.7270004172774428,0.7270004172774428
13/10/2014,"99 Browneshill Wood, Browneshill Road, Carlow",Carlow,147092.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EiQ5OSBCcm93bmVzaGlsbCBXb29kLCBDYXJsb3csIElyZWxhbmQiGhIYChQKEglLEtfkZ11dSBEuXl_AqiArXhBj,"https://maps.googleapis.com/maps/api/geocode/json?address=99+Browneshill+Wood,+Browneshill+Road,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83528270000001,-6.9017650999999995,"99 Browneshill Wood, Chapelstown, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1019,Carlow Rural,1.2466899196223882,1.5042874045096444
13/10/2014,"Dranagh, St Mullins, Carlow",Carlow,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJt250GduyQkgRs4X13vBAoTU,"https://maps.googleapis.com/maps/api/geocode/json?address=Dranagh,+St+Mullins,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.4884061,-6.887511999999999,"Dranagh, Co. Carlow, Ireland",,GEOMETRIC_CENTER,South-East (IE),1051,Glynn,12.668476694195075,23.82738146701106
14/10/2014,"11 Brookhurst, Castleoaks, Dublin Road",Carlow,115500.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJB0GC0_RnXUgRu0aOZLVqdZY,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Brookhurst,+Castleoaks,+Dublin+Road,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.84829879999999,-6.9062993000000015,"11 Brookhurst, Pollerton Little, Castle Oaks, Co. Carlow, R93 V6R7, Ireland",R93 V6R7,ROOFTOP,South-East (IE),1019,Carlow Rural,0.9692115853168358,1.3618178435583719
15/10/2014,"31 Fennagh, Carlow",Carlow,20000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1RNrSf9aXUgRnP54k8Up4Rc,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Fennagh,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.71467,-6.84615,"Fennagh, Fenagh, Co. Carlow, Ireland",,APPROXIMATE,South-East (IE),1024,Fennagh,5.828497409128111,7.377793024501793
16/10/2014,"15 The Crescent, Castle Oaks, Dublin Road",Carlow,146341.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,EiAxNSBUaGUgQ3Jlc2NlbnQsIENhcmxvdywgSXJlbGFuZCIaEhgKFAoSCUGIMclGXV1IEauXBd1oeyVNEA8,"https://maps.googleapis.com/maps/api/geocode/json?address=15+The+Crescent,+Castle+Oaks,+Dublin+Road,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.827390599999994,-6.9083986999999984,"15 The Crescent, Chapelstown, Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1019,Carlow Rural,1.2786615525145313,1.7499118219772456
16/10/2014,"Apt 307 Riverdell, Haymarket, Carlow",Carlow,54000.0,No,Second-Hand Dwelling house /Apartment,,ChIJt3wumqxCXUgRInrBtqgkODA,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+307+Riverdell,+Haymarket,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.837734499999996,-6.9336186,"Apartment 412, Riverdell, Hay Market, Graigue, Carlow, Ireland",,ROOFTOP,South-East (IE),1001,Carlow Urban,0.21450614971916515,0.7884518189370354
16/10/2014,"Bramble House, Tinryland, Carlow",Carlow,315000.0,No,Second-Hand Dwelling house /Apartment,,ChIJRcY-pN1cXUgRgLExl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Bramble+House,+Tinryland,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.796967099999996,-6.8957413,"Tinriland, Tinryland, Co. Carlow, Ireland",,APPROXIMATE,South-East (IE),1028,Kellistown,3.0059865815259648,5.177323183211451
17/10/2014,"22 Highfield, Carlow",Carlow,190000.0,No,Second-Hand Dwelling house /Apartment,,ChIJSVaUtPVnXUgREv8wutNrhoQ,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Highfield,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8475765,-6.9107954,"22 Dublin Rd, Highfield, Rathnapish, Carlow, R93 DX57, Ireland",R93 DX57,ROOFTOP,South-East (IE),1019,Carlow Rural,0.7168451570733407,1.0816255050319503
20/10/2014,"12 Park Gate, Shillelagh Road, Tullow",Carlow,130000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJjVK843NfXUgRzXAPsGYliEo,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Park+Gate,+Shillelagh+Road,+Tullow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.806535600000004,-6.721555499999999,"12 Park Gate, Butlersgrange, Tullow, Co. Carlow, R93 HT93, Ireland",R93 HT93,ROOFTOP,South-East (IE),1048,Tullow Urban,0.5067614562406564,14.015461473386285
20/10/2014,"64 Park Gate, Shillelagh Road, Tullow",Carlow,123000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EiE2NCBQYXJrIEdhdGUsIENvLiBDYXJsb3csIElyZWxhbmQiGhIYChQKEgnp8Y1ccV9dSBEQVTB_mzvb2hBA,"https://maps.googleapis.com/maps/api/geocode/json?address=64+Park+Gate,+Shillelagh+Road,+Tullow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.80638860000001,-6.7204378,"64 Park Gate, Butlersgrange, Co. Carlow, Ireland",,RANGE_INTERPOLATED,South-East (IE),1048,Tullow Urban,0.5777744225541084,14.092225714139015
21/10/2014,"Ashdale, Tynock, Kiltegan",Carlow,267000.0,No,Second-Hand Dwelling house /Apartment,,ChIJgRnzJnCLZ0gRQi3CGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Ashdale,+Tynock,+Kiltegan,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8935465,-6.6289348,"Tiknock, Co. Carlow, Ireland",,APPROXIMATE,South-East (IE),1009,Tiknock,4.6770988428834785,20.551837966438548
22/10/2014,"12 Firars Hills, Grange, Tullow",Carlow,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIf-RxzteXUgRz8_EYMCCuzc,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Firars+Hills,+Grange,+Tullow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83756800000001,-6.7821554000000015,"Grange Beg, Shillelagh Rd, Grangewat, Tullow, Co. Carlow, Ireland",,ROOFTOP,South-East (IE),1026,Grangeford,4.447754200355108,9.419304447829603
24/10/2014,"10 Inis Gardens, Leighlinbridge",Carlow,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJy6EwEWlEXUgR6aM-n-u9Oao,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Inis+Gardens,+Leighlinbridge,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.73694449999999,-6.980390400000001,"10 Innis Gardens, Ballyknockan, Leighlinbridge, Co. Carlow, R93 X006, Ireland",R93 X006,ROOFTOP,South-East (IE),1032,Leighlinbridge,0.2973074602965341,4.600094203226659
24/10/2014,"35 Lakeside, Castle Oaks, Dublin Rd",Carlow,130000.0,No,Second-Hand Dwelling house /Apartment,,EhpEdWJsaW4gUmQsIENhcmxvdywgSXJlbGFuZCIuKiwKFAoSCRXZP19fXV1IEXerpNnRap7bEhQKEgkRYRVgUV1dSBEGme6cDEfCAw,"https://maps.googleapis.com/maps/api/geocode/json?address=35+Lakeside,+Castle+Oaks,+Dublin+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.84564229999999,-6.9105462,"Dublin Rd, Carlow, Ireland",,GEOMETRIC_CENTER,South-East (IE),1019,Carlow Rural,0.5585533864360296,0.956644418988782
24/10/2014,"36 St Fiaacs Terrace, Graiguecullen, Carlow",Carlow,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJe6fKtahCXUgR-5WjZBblUDo,"https://maps.googleapis.com/maps/api/geocode/json?address=36+St+Fiaacs+Terrace,+Graiguecullen,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83791329999999,-6.943892999999999,"36 St Fiacc's Terrace, Graiguecullen, Carlow, R93 DD83, Ireland",R93 DD83,ROOFTOP,South-East (IE),1002,Graigue Urban,0.8661703213053794,1.4391655277890538
28/10/2014,"38 Old Dublin Rd, Carlow",Carlow,61000.0,No,Second-Hand Dwelling house /Apartment,,ChIJN_HBXFRdXUgRPQGsiZ10O6I,"https://maps.googleapis.com/maps/api/geocode/json?address=38+Old+Dublin+Rd,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8401855,-6.9277415,"38 Old Dublin Rd, Graigue, Carlow, R93 R5X5, Ireland",R93 R5X5,ROOFTOP,South-East (IE),1001,Carlow Urban,0.3251003963100934,0.3251003963100934
29/10/2014,"35 Dolmen Gardens, Carlow, Carlow",Carlow,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ4W94a2ddXUgR1JXLnIXCqkY,"https://maps.googleapis.com/maps/api/geocode/json?address=35+Dolmen+Gardens,+Carlow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8384578,-6.9020642999999975,"35 Dolmen Gardens, Pollerton Big, Carlow, R93 CX77, Ireland",R93 CX77,ROOFTOP,South-East (IE),1019,Carlow Rural,1.050009267834537,1.3797214497028232
29/10/2014,"5 Monacurragh, Carlow, Carlow",Carlow,145000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjV_3TUtdXUgRPKzZRj7xbM0,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Monacurragh,+Carlow,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8271162,-6.9283272,"5 Blackbog Rd, Monacurragh, Moanacurragh, Carlow, R93 V0Y3, Ireland",R93 V0Y3,ROOFTOP,South-East (IE),1019,Carlow Rural,0.595385426710414,1.5507907007262964
31/10/2014,"104 Brownshill Wood, Browneshill Road, Carlow",Carlow,137500.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJM8aIkmddXUgRYSfFtV1aN2E,"https://maps.googleapis.com/maps/api/geocode/json?address=104+Brownshill+Wood,+Browneshill+Road,+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83621609999999,-6.902097200000001,"104 Browneshill Wood, Browneshill Rd, Chapelstown, Carlow, R93 N6K1, Ireland",R93 N6K1,ROOFTOP,South-East (IE),1019,Carlow Rural,1.1676989292918665,1.444509902097834
31/10/2014,"26 Rathsillan, Carlow Rd, Tullow Carlow",Carlow,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ3VTeaAFfXUgROdPLengCOHY,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Rathsillan,+Carlow+Rd,+Tullow+Carlow,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.80657539999999,-6.7511909,"26 Rathsillan, Tullowbeg, Tullow, Co. Carlow, R93 CH21, Ireland",R93 CH21,ROOFTOP,South-East (IE),1046,Tullowbeg,0.4791231293330362,12.109065978441524
